,gameid,league,year,split,patch,participantid,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,result,cspm,monsterkills,earned gpm,kills,deaths,assists,vspm,teamkills,teamdeaths
3509,9745-9745_game_3,LPL,2023,Spring,13.01,4,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Lucian,Jax,Kindred,Nidalee,Fiora,K'Sante,0,8.9251,13,271.9544,3,4,5,0.9121,8,16
3510,9745-9745_game_3,LPL,2023,Spring,13.01,5,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Nami,Jax,Kindred,Nidalee,Fiora,K'Sante,0,0.3909,0,81.8567,1,3,7,2.443,8,16
3511,9745-9745_game_3,LPL,2023,Spring,13.01,6,Bin,oe:player:fb66ef5885b4be9323905b821dc3a42,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Gwen,Elise,Maokai,Ashe,Renekton,Ahri,1,8.5993,23,239.7068,0,3,6,0.9446,16,8
3512,9745-9745_game_3,LPL,2023,Spring,13.01,7,XUN,oe:player:814f33b3479f1ebf6cd22cba78f30e0,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Wukong,Elise,Maokai,Ashe,Renekton,Ahri,1,5.5049,142,234.7231,3,0,9,1.759,16,8
3513,9745-9745_game_3,LPL,2023,Spring,13.01,8,Yagao,oe:player:4860d1660ce45bd15a600953309135c,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Ryze,Elise,Maokai,Ashe,Renekton,Ahri,1,8.7296,22,302.3779,6,0,5,0.8469,16,8
3514,9745-9745_game_3,LPL,2023,Spring,13.01,9,Elk,oe:player:a58a0d41103cdc5b58cbb547eeaca2d,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Zeri,Elise,Maokai,Ashe,Renekton,Ahri,1,9.5765,20,340.0651,6,1,8,1.9544,16,8
3515,9745-9745_game_3,LPL,2023,Spring,13.01,10,ON,oe:player:90651ebea9a35ec4e018c8157492e17,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Yuumi,Elise,Maokai,Ashe,Renekton,Ahri,1,0.0326,0,122.5733,1,4,11,2.3127,16,8
3516,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,1,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Sion,Caitlyn,Lucian,Ashe,Akali,Azir,0,7.2379,4,192.4653,0,3,4,0.8617,6,13
3517,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,2,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Wukong,Caitlyn,Lucian,Ashe,Akali,Azir,0,4.4806,130,172.044,4,3,0,1.4935,6,13
3518,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,3,FIESTA,oe:player:5ee64eb3feb02e60832a2265db54f71,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Viktor,Caitlyn,Lucian,Ashe,Akali,Azir,0,8.4155,16,234.2843,0,3,5,1.2063,6,13
3519,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,4,vital,oe:player:252de481e83ab0bc87aada93aeb424c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Xayah,Caitlyn,Lucian,Ashe,Akali,Azir,0,9.9665,11,277.6831,2,2,2,1.3212,6,13
3520,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,5,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,Caitlyn,Lucian,Ashe,Akali,Azir,0,1.4935,4,96.247,0,2,4,4.6242,6,13
3521,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,6,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gnar,Maokai,Elise,Sejuani,K'Sante,Jax,1,9.5644,40,329.124,2,3,3,0.9765,13,6
3522,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,7,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Viego,Maokai,Elise,Sejuani,K'Sante,Jax,1,6.0029,172,209.5261,4,0,4,2.585,13,6
3523,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,8,Zeka,oe:player:f9cd2ef9afea5cda0eb3263a025cec1,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Kassadin,Maokai,Elise,Sejuani,K'Sante,Jax,1,10.1101,12,331.0196,5,1,4,1.5797,13,6
3524,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,9,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Zeri,Maokai,Elise,Sejuani,K'Sante,Jax,1,10.4548,40,289.0282,2,1,10,1.4935,13,6
3525,ESPORTSTMNT02_3148704,LCK,2023,Spring,13.03,10,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lulu,Maokai,Elise,Sejuani,K'Sante,Jax,1,0.8904,0,111.0388,0,1,12,4.3083,13,6
3528,9746-9746_game_1,LPL,2023,Spring,13.01,1,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Jax,Kassadin,Elise,Renekton,Sion,Gragas,1,8.9216,40,322.4183,5,1,8,0.915,17,6
3529,9746-9746_game_1,LPL,2023,Spring,13.01,2,JieJie,oe:player:8b89c2abdecec90fa74fde7d2ad5b82,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Wukong,Kassadin,Elise,Renekton,Sion,Gragas,1,4.8039,119,242.0915,5,4,9,2.2549,17,6
3530,9746-9746_game_1,LPL,2023,Spring,13.01,3,FOFO,oe:player:ead3417f9ea2e783d1d331504b9f68c,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Syndra,Kassadin,Elise,Renekton,Sion,Gragas,1,8.0719,18,257.2549,4,0,8,1.3399,17,6
3531,9746-9746_game_1,LPL,2023,Spring,13.01,4,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Zeri,Kassadin,Elise,Renekton,Sion,Gragas,1,11.0458,42,359.281,3,0,6,1.3725,17,6
3532,9746-9746_game_1,LPL,2023,Spring,13.01,5,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Lulu,Kassadin,Elise,Renekton,Sion,Gragas,1,0.4575,0,122.9085,0,1,8,2.8758,17,6
3533,9746-9746_game_1,LPL,2023,Spring,13.01,6,369,oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Kennen,Fiora,Maokai,Ashe,Azir,Akali,0,7.7778,8,218.5948,4,4,0,0.7843,6,17
3534,9746-9746_game_1,LPL,2023,Spring,13.01,7,Kanavi,oe:player:41deab55354f57a94135989133f9968,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Vi,Fiora,Maokai,Ashe,Azir,Akali,0,5.3268,147,187.3203,1,7,3,1.4379,6,17
3535,9746-9746_game_1,LPL,2023,Spring,13.01,8,knight,oe:player:ed29043422e3c515e1cb292464b990b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Viktor,Fiora,Maokai,Ashe,Azir,Akali,0,9.0196,2,230.8824,1,2,4,1.3399,6,17
3536,9746-9746_game_1,LPL,2023,Spring,13.01,9,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Sivir,Fiora,Maokai,Ashe,Azir,Akali,0,9.8693,4,233.5294,0,3,3,1.3399,6,17
3537,9746-9746_game_1,LPL,2023,Spring,13.01,10,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Yuumi,Fiora,Maokai,Ashe,Azir,Akali,0,0.2941,0,70.0654,0,1,4,2.5817,6,17
3538,9746-9746_game_2,LPL,2023,Spring,13.01,1,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Kennen,Elise,Kassadin,Renekton,Jayce,Sion,1,7.772,8,291.1088,4,2,10,0.9326,17,6
3539,9746-9746_game_2,LPL,2023,Spring,13.01,2,JieJie,oe:player:8b89c2abdecec90fa74fde7d2ad5b82,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Wukong,Elise,Kassadin,Renekton,Jayce,Sion,1,5.1606,148,263.2539,6,2,8,1.5544,17,6
3540,9746-9746_game_2,LPL,2023,Spring,13.01,3,FOFO,oe:player:ead3417f9ea2e783d1d331504b9f68c,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Viktor,Elise,Kassadin,Renekton,Jayce,Sion,1,8.5492,15,280.6321,3,0,10,1.4611,17,6
3541,9746-9746_game_2,LPL,2023,Spring,13.01,4,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Jhin,Elise,Kassadin,Renekton,Jayce,Sion,1,9.3575,29,277.1813,2,0,9,0.8083,17,6
3542,9746-9746_game_2,LPL,2023,Spring,13.01,5,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Ashe,Elise,Kassadin,Renekton,Jayce,Sion,1,1.4611,0,145.6788,2,2,8,5.2228,17,6
3543,9746-9746_game_2,LPL,2023,Spring,13.01,6,369,oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jax,Maokai,Caitlyn,Zeri,Azir,Fiora,0,8.5803,14,203.0984,0,4,2,1.0881,6,17
3544,9746-9746_game_2,LPL,2023,Spring,13.01,7,Kanavi,oe:player:41deab55354f57a94135989133f9968,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Sejuani,Maokai,Caitlyn,Zeri,Azir,Fiora,0,5.1295,132,155.8446,0,4,4,1.4301,6,17
3545,9746-9746_game_2,LPL,2023,Spring,13.01,8,knight,oe:player:ed29043422e3c515e1cb292464b990b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Sylas,Maokai,Caitlyn,Zeri,Azir,Fiora,0,9.3886,8,277.057,1,4,0,1.3057,6,17
3546,9746-9746_game_2,LPL,2023,Spring,13.01,9,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Varus,Maokai,Caitlyn,Zeri,Azir,Fiora,0,9.544,16,298.1969,4,3,0,2.0518,6,17
3547,9746-9746_game_2,LPL,2023,Spring,13.01,10,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Heimerdinger,Maokai,Caitlyn,Zeri,Azir,Fiora,0,0.9016,4,90.4974,1,2,4,2.9223,6,17
3548,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,1,Ssumday,oe:player:f35d122e169ccf24593a4d06927a3e2,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Renekton,Zilean,Varus,Wukong,Jax,Ahri,1,7.6275,40,255.4989,2,0,3,1.8404,13,6
3549,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,2,Inspired,oe:player:a8307167f3a1c933295bb9e3d43700e,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Sejuani,Zilean,Varus,Wukong,Jax,Ahri,1,4.8115,183,172.816,2,0,8,1.9956,13,6
3550,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,3,jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Sylas,Zilean,Varus,Wukong,Jax,Ahri,1,9.0244,32,316.3636,6,4,4,1.2639,13,6
3551,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,4,FBI,oe:player:73d2b65353d7b00e0f198ffdc085edc,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Caitlyn,Zilean,Varus,Wukong,Jax,Ahri,1,9.5122,32,289.8226,2,1,6,1.663,13,6
3552,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,5,VULCAN,oe:player:7400bcccc0bab9a6573346cd6b65bbe,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Lux,Zilean,Varus,Wukong,Jax,Ahri,1,1.1973,9,111.4634,1,1,9,3.3703,13,6
3553,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,6,Tenacity,oe:player:5a727a99621f9e7f1d95f26fb6e5c52,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,Gragas,Maokai,Elise,Ashe,Akali,Tristana,0,6.6297,0,194.6785,1,0,2,1.1752,6,13
3554,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,7,Closer,oe:player:96da046ebab4cac9bcba2c9afd85999,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,Vi,Maokai,Elise,Ashe,Akali,Tristana,0,3.8581,154,121.5078,0,5,6,1.3525,6,13
3555,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,8,Bjergsen,oe:player:63ba5c5e5bb73ace706183b5e05a27e,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,Azir,Maokai,Elise,Ashe,Akali,Tristana,0,9.4013,38,281.5743,2,3,3,1.0643,6,13
3556,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,9,Doublelift,oe:player:f25df399390d86b9a1e83216dae597b,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,Jinx,Maokai,Elise,Ashe,Akali,Tristana,0,10.8426,50,310.8647,3,4,1,1.3304,6,13
3557,ESPORTSTMNT02_3150774,LCS,2023,Spring,13.03,10,Busio,oe:player:3e722c8ede909c83af9342c41805a16,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,Karma,Maokai,Elise,Ashe,Akali,Tristana,0,0.8426,0,80.0,0,1,5,3.4146,6,13
3560,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,1,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,K'Sante,Kindred,Graves,Ashe,Sylas,Fiora,1,8.6474,0,252.6521,1,1,7,0.8506,15,4
3561,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,2,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Maokai,Kindred,Graves,Ashe,Sylas,Fiora,1,5.9539,154,217.4247,2,0,7,1.0986,15,4
3562,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,3,VicLa,oe:player:d709285b163a94af9d819e568c592ba,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Azir,Kindred,Graves,Ashe,Sylas,Fiora,1,8.6828,8,308.3284,4,1,4,1.0986,15,4
3563,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,4,Prince,oe:player:030a726de315d9ad86989bf360809e9,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Xayah,Kindred,Graves,Ashe,Sylas,Fiora,1,10.2422,4,387.1471,6,1,5,1.6302,15,4
3564,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,5,Winsome,oe:player:f7ead1102c4739cf2a094369019fff5,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Rakan,Kindred,Graves,Ashe,Sylas,Fiora,1,1.205,0,152.1441,2,1,9,3.6149,15,4
3565,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,6,Revenge,oe:player:6dd6c65f233361c424b431921d60ff6,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Renekton,Caitlyn,Elise,Zeri,Jayce,Sion,0,8.9663,8,226.1784,0,3,1,0.8151,4,15
3566,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,7,Kenvi,oe:player:c691200f8d12ee61ae01047c4629c62,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Sejuani,Caitlyn,Elise,Zeri,Jayce,Sion,0,5.5995,120,166.7454,2,3,0,1.9138,4,15
3567,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,8,Ablazeolive,oe:player:e181a641eac63b45915802512997360,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Akali,Caitlyn,Elise,Zeri,Jayce,Sion,0,8.3993,0,199.2085,1,4,0,0.6379,4,15
3568,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,9,Tactical,oe:player:4e0619e57cb50c4ab1230c2dd72df1b,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Lucian,Caitlyn,Elise,Zeri,Jayce,Sion,0,9.1081,0,249.0018,1,3,1,1.5239,4,15
3569,ESPORTSTMNT02_3148829,LCS,2023,Spring,13.03,10,Fleshy,oe:player:10be1f35d8b5ea6babf916a6e7dd8a4,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Nami,Caitlyn,Elise,Zeri,Jayce,Sion,0,0.9569,0,71.518,0,2,1,2.1264,4,15
3572,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,1,Summit,oe:player:99ce2ea4de279c28bb0315848da8a48,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Gnar,Sejuani,Varus,Maokai,Yone,Pyke,0,8.2488,16,234.9503,3,5,2,1.3487,9,15
3573,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,2,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Graves,Sejuani,Varus,Maokai,Yone,Pyke,0,6.3983,167,188.3743,1,2,8,1.6623,9,15
3574,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,3,Haeri,oe:player:20c094acbddf3fbdfd91293511b4472,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Azir,Sejuani,Varus,Maokai,Yone,Pyke,0,8.8761,0,217.6999,2,2,4,1.8191,9,15
3575,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,4,Yeon,oe:player:f6b8af05a5af22004a67a78f3046b92,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Ashe,Sejuani,Varus,Maokai,Yone,Pyke,0,7.5588,0,246.6492,3,3,3,1.9132,9,15
3576,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,5,CoreJJ,oe:player:05fafeaf23dc3285558a4e968970b9f,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Thresh,Sejuani,Varus,Maokai,Yone,Pyke,0,1.0978,0,75.7449,0,3,7,3.1051,9,15
3577,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,6,Dhokla,oe:player:5385f74da3e5deb5b66d9a1ee56cf97,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Irelia,Elise,Kindred,Renekton,Jax,Jayce,1,8.9388,4,352.9744,6,4,1,1.1605,15,9
3578,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,7,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Vi,Elise,Kindred,Renekton,Jax,Jayce,1,6.2729,178,214.9085,1,0,7,1.4114,15,9
3579,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,8,Palafox,oe:player:fddde6d256bee26713f64ad9b2a9394,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Akali,Elise,Kindred,Renekton,Jax,Jayce,1,8.6252,12,268.3847,2,3,3,0.8782,15,9
3580,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,9,Luger,oe:player:09d60b7619558098c8be8459e6061b9,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Kalista,Elise,Kindred,Renekton,Jax,Jayce,1,9.2838,16,322.3001,6,1,3,1.6623,15,9
3581,ESPORTSTMNT02_3148844,LCS,2023,Spring,13.03,10,Poome,oe:player:bb20d273a22a0d558c8853822631f60,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Annie,Elise,Kindred,Renekton,Jax,Jayce,1,1.4114,0,144.2133,0,1,12,2.8855,15,9
3584,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,1,Armut,oe:player:2d2b174e23f40f5ea3a0c4151349ca3,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Jayce,Caitlyn,Irelia,Sejuani,Kassadin,,0,8.2943,12,264.5819,2,5,3,1.3043,7,17
3585,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,2,Santorin,oe:player:9772f394c5e44d54e76aae1647217d0,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Elise,Caitlyn,Irelia,Sejuani,Kassadin,,0,5.5853,144,195.7191,2,2,4,1.7057,7,17
3586,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,3,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Azir,Caitlyn,Irelia,Sejuani,Kassadin,,0,9.4649,12,258.2274,1,2,1,0.8361,7,17
3587,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,4,Spawn,oe:player:3f96b0d5494895f5e964dc16ea8f27b,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Xayah,Caitlyn,Irelia,Sejuani,Kassadin,,0,7.5251,8,198.4615,1,4,2,0.7023,7,17
3588,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,5,IgNar,oe:player:e22cffb92554f5dde312609feccc6f8,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Nautilus,Caitlyn,Irelia,Sejuani,Kassadin,,0,1.3043,0,93.8462,1,4,2,2.408,7,17
3589,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,6,Fudge,oe:player:f02f1c8275084050765b4b6414bdfda,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Sion,Rakan,Ashe,Gnar,Kalista,Jax,1,6.7224,0,228.9967,2,3,7,0.903,17,7
3590,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,7,Blaber,oe:player:ed455f823b6586e9e3621dfb5aeb42e,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Maokai,Rakan,Ashe,Gnar,Kalista,Jax,1,5.9532,155,229.0301,3,2,9,1.806,17,7
3591,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,8,Diplex,oe:player:1b20b8ba37a25e699096e74abba1664,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Yone,Rakan,Ashe,Gnar,Kalista,Jax,1,9.1639,16,313.4448,4,0,5,0.903,17,7
3592,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,9,Berserker,oe:player:460ae5a7af8d68f7831b70307210ab3,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Lucian,Rakan,Ashe,Gnar,Kalista,Jax,1,9.6656,8,389.5318,7,0,5,1.4381,17,7
3593,ESPORTSTMNT02_3150832,LCS,2023,Spring,13.03,10,Zven,oe:player:10fcffece0ac7be85f09c4b51a75762,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Nami,Rakan,Ashe,Gnar,Kalista,Jax,1,0.9699,0,165.0502,1,2,15,3.2441,17,7
3596,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,1,Solo,oe:player:43e2c87dea1fbecd5a5f29ded6c4faf,TSM,oe:team:a22510a4756fa424cb0771b13261139,Ornn,Kalista,Karma,Varus,Soraka,Jayce,0,7.3832,4,179.3069,1,3,2,0.7534,5,15
3597,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,2,Bugi,oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,TSM,oe:team:a22510a4756fa424cb0771b13261139,Wukong,Kalista,Karma,Varus,Soraka,Jayce,0,5.6052,150,172.5866,1,3,3,1.6876,5,15
3598,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,3,Maple,oe:player:e3aa452243a476669824e52c1b7fc6b,TSM,oe:team:a22510a4756fa424cb0771b13261139,Azir,Kalista,Karma,Varus,Soraka,Jayce,0,8.4078,4,233.6113,1,3,3,1.5369,5,15
3599,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,4,Neo,oe:player:c79ce9ec47a91226340af0e57afa782,TSM,oe:team:a22510a4756fa424cb0771b13261139,Sivir,Kalista,Karma,Varus,Soraka,Jayce,0,10.2461,16,303.7368,2,2,0,0.9342,5,15
3600,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,5,Chime,oe:player:6c7c8b16d921fbf3394e228f1554ef5,TSM,oe:team:a22510a4756fa424cb0771b13261139,Lulu,Kalista,Karma,Varus,Soraka,Jayce,0,0.3918,0,73.772,0,4,4,2.23,5,15
3601,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,6,Licorice,oe:player:e03d0722b6dce835cde3268c08c4f54,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Renekton,Ashe,Elise,Caitlyn,Sion,Illaoi,1,7.8955,4,256.1527,0,2,9,1.2958,15,5
3602,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,7,River,oe:player:7c3395efccd48fe73592001501bef83,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Maokai,Ashe,Elise,Caitlyn,Sion,Illaoi,1,5.4847,159,245.5148,3,0,9,1.9287,15,5
3603,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,8,Gori,oe:player:94e552221e552e3ebaaeefff76fd6ea,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Yone,Ashe,Elise,Caitlyn,Sion,Illaoi,1,9.4023,22,302.9533,2,3,8,1.2054,15,5
3604,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,9,Stixxay,oe:player:51d421a31ce72460198ef946995fb11,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Zeri,Ashe,Elise,Caitlyn,Sion,Illaoi,1,10.2461,31,399.6585,10,0,2,1.5972,15,5
3605,ESPORTSTMNT02_3150844,LCS,2023,Spring,13.03,10,huhi,oe:player:9191e392e93a6ef011ef76b5b83ee6c,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Annie,Ashe,Elise,Caitlyn,Sion,Illaoi,1,0.5424,0,120.4219,0,0,13,2.9232,15,5
3608,ESPORTSTMNT02_3149952,LCK,2023,Spring,13.03,1,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sion,Caitlyn,Ashe,Jayce,Renekton,Gnar,0,7.768,0,215.8881,0,0,3,1.2429,5,9
